patch_id,original_image_id,interaction_category,semantic_category,interaction_bbox
5201,600140005,grip,paper,"[269, 191, 81, 125]"
5202,600140005,grip,business card,"[409, 375, 58, 37]"
5203,600140006,grip,timer,"[311, 234, 145, 162]"
5204,600140007,grip,fan,"[377, 229, 160, 218]"
5205,600140007,grip,folder organizer,"[0, 306, 174, 213]"
5206,600140007,grip,folder,"[14, 318, 127, 135]"
5207,600140007,grip,paper,"[638, 419, 82, 86]"
5208,600140008,grip,drink,"[472, 384, 31, 60]"
5209,600140008,grip,fan,"[388, 107, 95, 131]"
5210,600140008,grip,folder,"[755, 293, 64, 122]"
5211,600140008,grip,folder,"[536, 180, 48, 91]"
5212,600140008,grip,folder,"[192, 207, 90, 86]"
5213,600140009,grip,paper,"[417, 301, 137, 140]"
5214,600140009,grip,drawer,"[621, 189, 272, 190]"
5215,600140010,grip,drink,"[352, 314, 40, 71]"
5216,600140010,grip,drink,"[397, 325, 46, 79]"
5217,600140010,grip,can,"[473, 297, 75, 114]"
5218,600140010,grip,folder,"[616, 206, 84, 164]"
5219,600140010,grip,folder,"[602, 213, 22, 161]"
5220,600140010,grip,folder,"[740, 271, 220, 86]"
5221,600140010,grip,paper,"[404, 163, 95, 27]"
5222,600140010,grip,folder organizer,"[315, 43, 96, 152]"
5224,600140010,grip,carton,"[725, 403, 235, 137]"
5225,600140011,grip,keyboard,"[183, 286, 294, 105]"
5226,600140011,grip,mouse,"[569, 338, 47, 53]"
5227,600140011,grip,snacks,"[691, 355, 192, 162]"
5228,600140011,grip,folder,"[679, 225, 164, 118]"
5229,600140011,grip,folder,"[607, 108, 71, 117]"
5230,600140011,grip,pen container,"[478, 171, 91, 117]"
5231,600140011,grip,folder organizer,"[577, 92, 127, 184]"
5232,600140011,grip,folder organizer,"[517, 74, 109, 173]"
5233,600140011,grip,folder,"[600, 106, 79, 118]"
5234,600140012,grip,chair,"[285, 218, 303, 320]"
5235,600140012,grip,snacks,"[214, 311, 90, 29]"
5236,600140012,grip,fan,"[276, 149, 80, 105]"
5238,600140012,grip,folder,"[156, 272, 108, 44]"
5239,600140012,grip,folder organizer,"[40, 222, 92, 125]"
5240,600140012,grip,folder,"[56, 230, 48, 74]"
5241,600140012,grip,timer,"[528, 195, 34, 33]"
5242,600140013,grip,phone,"[454, 348, 184, 192]"
5243,600140013,grip,radio,"[21, 127, 312, 167]"
5244,600140013,grip,doll,"[653, 254, 106, 119]"
5245,600140013,grip,business card,"[190, 437, 111, 103]"
5246,600140014,grip,electric drill,"[688, 112, 255, 167]"
5247,600140014,grip,folder,"[258, 317, 81, 198]"
5248,600140014,grip,folder,"[296, 320, 103, 195]"
5249,600140014,grip,folder,"[531, 328, 60, 198]"
5250,600140014,grip,folder,"[629, 435, 180, 97]"
5251,600140015,grip,folder,"[128, 200, 119, 229]"
5252,600140015,grip,folder,"[303, 301, 218, 106]"
5253,600140015,grip,folder,"[542, 386, 104, 154]"
5254,600140016,grip,golf clubs,"[364, 26, 200, 501]"
5255,600140016,grip,folder,"[593, 70, 136, 353]"
5256,600140016,grip,folder,"[725, 57, 138, 441]"
5257,600140017,grip,door,"[241, 365, 263, 173]"
5258,600140017,grip,timer,"[775, 149, 130, 80]"
5259,600140017,grip,paper,"[341, 230, 87, 81]"
5260,600140017,grip,folder,"[255, 147, 62, 116]"
5261,600140017,grip,folder organizer,"[244, 115, 95, 209]"
5262,600140017,touch (reachable),electronic scales,"[599, 179, 187, 117]"
5263,600140018,grip,timer,"[496, 195, 102, 100]"
5264,600140018,touch (reachable),electronic scales,"[227, 250, 211, 203]"
5265,600140018,grip,door,"[517, 341, 177, 199]"
5266,600140019,grip,button,"[414, 404, 82, 136]"
5267,600140019,trigger,button,"[414, 404, 82, 136]"
5268,600140020,grip,folder,"[194, 161, 77, 183]"
5269,600140020,grip,folder,"[245, 157, 108, 180]"
5270,600140020,grip,folder,"[439, 230, 176, 76]"
5271,600140020,grip,carton,"[469, 329, 249, 211]"
5272,600140020,grip,door,"[681, 104, 206, 371]"
5273,600140020,grip,electronic scales,"[416, 48, 200, 56]"
5274,600140020,grip,timer,"[634, 23, 108, 80]"
5275,600140021,grip,can,"[348, 326, 83, 81]"
5276,600140021,grip,trash can,"[289, 2, 277, 280]"
5277,600140021,grip,business card,"[384, 111, 64, 53]"
5278,600140022,trigger,combination lock,"[415, 270, 123, 149]"
5279,600140022,grip,phone,"[685, 208, 132, 169]"
5280,600140022,grip,business card,"[563, 177, 81, 81]"
5281,600140022,grip,can,"[626, 417, 50, 29]"
5282,600140022,grip,folder,"[194, 29, 209, 140]"
5283,600140023,grip,business card,"[410, 286, 88, 149]"
5284,600140023,grip,radio,"[302, 0, 250, 173]"
5285,600140023,grip,phone,"[635, 336, 198, 204]"
5286,600140023,grip,folder,"[14, 89, 289, 168]"
5287,600140024,grip,door,"[328, 361, 130, 155]"
5288,600140024,grip,door,"[455, 311, 146, 170]"
5289,600140024,grip,fan,"[356, 118, 88, 129]"
5290,600140024,grip,snacks,"[243, 279, 78, 45]"
5291,600140024,grip,mouse,"[150, 296, 29, 19]"
5292,600140024,grip,pen container,"[99, 245, 46, 45]"
5293,600140024,grip,snacks,"[362, 311, 34, 30]"
5294,600140024,grip,snacks,"[412, 307, 18, 25]"
5295,600140024,grip,electronic scales,"[656, 244, 118, 61]"
5296,600140024,grip,paper,"[508, 252, 49, 36]"
5297,600140024,grip,folder,"[472, 184, 38, 100]"
5298,600140024,grip,folder,"[592, 318, 46, 56]"
5299,605850001,trigger,pull rod,"[560, 479, 18, 32]"
5301,605850001,grip,rod,"[486, 426, 21, 16]"
5302,622310002,grip,button,"[645, 297, 127, 51]"
5303,622310002,grip,button,"[475, 293, 111, 45]"
5305,622310001,touch (reachable),keyboard,"[317, 246, 49, 42]"
5307,622310001,touch (reachable),keyboard,"[499, 264, 42, 46]"
5308,622310001,touch (reachable),keyboard,"[593, 272, 45, 48]"
5309,622310001,touch (reachable),keyboard,"[687, 282, 53, 49]"
5310,622310001,touch (reachable),keyboard,"[791, 294, 111, 52]"
5316,622310001,touch (reachable),keyboard,"[276, 331, 124, 58]"
5319,622310001,touch (reachable),keyboard,"[667, 368, 62, 59]"
5320,622310001,touch (reachable),keyboard,"[784, 381, 69, 60]"
5321,622310001,touch (reachable),keyboard,"[849, 344, 111, 114]"
5322,622310001,touch (reachable),keyboard,"[339, 389, 51, 50]"
5323,622310001,touch (reachable),keyboard,"[459, 403, 48, 63]"
5325,622310001,touch (reachable),keyboard,"[690, 432, 70, 67]"
5326,631660001,grip,chess,"[397, 297, 19, 30]"
5327,631660001,grip,chess,"[385, 322, 23, 37]"
5328,631660001,grip,chess,"[436, 302, 19, 29]"
5329,631660001,grip,chess,"[425, 327, 23, 36]"
5330,631660001,grip,chess,"[475, 306, 18, 30]"
5331,631660001,grip,chess,"[467, 334, 23, 36]"
5332,631660001,grip,chess,"[507, 311, 27, 65]"
5333,631660001,grip,chess,"[548, 316, 31, 67]"
5334,631660001,grip,chess,"[594, 321, 26, 65]"
5335,631660001,grip,chess,"[635, 325, 23, 30]"
5336,631660001,grip,chess,"[638, 354, 37, 38]"
5337,631660001,grip,chess,"[676, 330, 25, 30]"
5339,631660001,touch (reachable),button,"[317, 309, 31, 20]"
5340,631660001,touch (reachable),button,"[741, 321, 27, 22]"
5341,631660001,touch (reachable),button,"[797, 328, 27, 21]"
5342,660520001,trigger,start button,"[317, 244, 318, 78]"
5343,660520002,trigger,button,"[294, 183, 313, 148]"
5344,660520003,trigger,button,"[267, 311, 119, 73]"
5345,660520003,trigger,button,"[458, 309, 117, 73]"
5346,660520003,trigger,button,"[654, 311, 136, 77]"
5347,660520004,touch (reachable),weapon button,"[537, 225, 46, 44]"
5348,660520004,touch (reachable),weapon button,"[289, 227, 55, 48]"
5349,660520005,touch (reachable),weapon button,"[218, 467, 70, 66]"
5350,660520005,grip,tree,"[429, 211, 180, 224]"
5351,660520006,touch (reachable),weapon button,"[25, 276, 95, 66]"
5352,660520006,touch (reachable),weapon button,"[381, 232, 51, 46]"
5353,660520006,grip,vehicle,"[441, 347, 106, 142]"
5354,660520006,touch (reachable),vehicle,"[441, 347, 106, 142]"
5355,660520007,touch (reachable),weapon button,"[281, 360, 59, 54]"
5356,660520007,touch (reachable),weapon button,"[549, 347, 53, 51]"
5357,660520007,touch (reachable),vehicle,"[406, 374, 53, 93]"
5358,660520007,touch (reachable),vehicle,"[477, 336, 36, 68]"
5359,660520007,grip,vehicle,"[406, 374, 53, 93]"
5360,660520007,grip,vehicle,"[477, 336, 36, 68]"
5361,660520008,touch (reachable),weapon button,"[271, 299, 72, 63]"
5362,660520008,touch (reachable),weapon button,"[591, 324, 60, 59]"
5363,660520008,trigger,enemy,"[528, 111, 118, 52]"
5364,660520008,shoot,enemy,"[528, 111, 122, 53]"
5365,660520009,touch (reachable),weapon button,"[280, 129, 52, 44]"
5366,660520009,touch (reachable),weapon button,"[503, 134, 39, 39]"
5367,660520009,grip,tree,"[238, 210, 191, 162]"
5368,660520010,touch (reachable),building,"[320, 247, 101, 197]"
5369,660520010,touch (reachable),building,"[417, 268, 61, 177]"
5370,660520010,shoot,building,"[320, 247, 102, 197]"
5371,660520010,shoot,building,"[418, 270, 60, 175]"
5372,660520011,touch (reachable),weapon button,"[280, 365, 60, 56]"
5373,660520011,touch (reachable),weapon button,"[551, 362, 53, 50]"
5374,660520011,grip,vehicle,"[444, 400, 57, 114]"
5375,660520011,touch (reachable),vehicle,"[443, 400, 57, 114]"
5376,660520012,touch (reachable),building,"[445, 249, 151, 291]"
5377,660520012,shoot,building,"[444, 249, 153, 291]"
5378,660520013,trigger,enemy,"[225, 298, 503, 120]"
5379,660520013,shoot,enemy,"[225, 295, 494, 124]"
5380,660520014,trigger,enemy,"[289, 288, 298, 252]"
5381,660520014,shoot,enemy,"[286, 288, 301, 252]"
5382,660520014,touch (reachable),weapon button,"[517, 491, 54, 49]"
5383,660520015,trigger,start button,"[328, 233, 255, 110]"
5384,660520015,trigger,quit button,"[346, 399, 225, 89]"
5385,660520015,touch (reachable),weapon button,"[304, 348, 55, 50]"
5386,660520015,touch (reachable),weapon button,"[555, 344, 49, 47]"
5387,667010012,trigger,button,"[333, 268, 50, 47]"
5388,667010012,trigger,button,"[550, 256, 78, 45]"
5389,667010001,trigger,start button,"[345, 237, 76, 21]"
5390,667010001,trigger,button,"[322, 279, 133, 28]"
5391,667010001,trigger,button,"[351, 329, 85, 25]"
5392,667010001,trigger,exit button,"[361, 381, 67, 24]"
5393,667010002,touch (reachable),bow,"[88, 0, 424, 536]"
5394,667010003,trigger,arrow,"[384, 323, 186, 214]"
5395,667010003,shooted,zombie,"[292, 227, 129, 309]"
5396,667010003,shoot,arrow,"[389, 331, 182, 207]"
5397,667010004,shooted,zombie,"[484, 348, 16, 44]"
5398,667010004,trigger,arrow,"[328, 396, 43, 142]"
5399,667010004,shoot,arrow,"[328, 396, 43, 142]"
5400,667010004,trigger,bow,"[309, 5, 131, 532]"
5401,667010005,shooted,zombie,"[300, 352, 20, 68]"
5402,667010005,trigger,bow,"[281, 41, 110, 497]"
5403,667010007,shoot,arrow,"[368, 357, 134, 181]"
5404,667010007,trigger,arrow,"[369, 357, 133, 181]"
5405,667010007,shooted,zombie,"[286, 240, 81, 288]"
5407,667010009,shooted,zombie,"[329, 127, 163, 410]"
5408,667010009,trigger,arrow,"[645, 366, 180, 172]"
5409,667010009,shoot,arrow,"[644, 364, 182, 174]"
5410,667010010,shoot,arrow,"[437, 280, 203, 187]"
5411,667010010,trigger,arrow,"[437, 281, 203, 188]"
5412,667010010,shooted,zombie,"[342, 149, 165, 388]"
5413,667010011,shooted,zombie,"[347, 402, 31, 96]"
5414,667010011,shooted,zombie,"[324, 370, 23, 76]"
5415,667010011,shooted,zombie,"[307, 369, 18, 71]"
5416,667010011,shooted,zombie,"[363, 321, 14, 36]"
5417,667010006,shooted,zombie,"[309, 329, 26, 78]"
5418,667010006,shooted,zombie,"[75, 360, 31, 60]"
5419,667010006,trigger,arrow,"[325, 422, 44, 118]"
5420,667010006,shoot,arrow,"[325, 422, 44, 118]"
5421,714100001,look at,language button,"[497, 276, 20, 18]"
5422,714100001,look at,language button,"[527, 282, 20, 18]"
5423,714100001,look at,language button,"[557, 287, 23, 20]"
5424,714100002,look at,start button,"[477, 346, 53, 54]"
5425,714100003,look at,start button,"[346, 328, 61, 60]"
5426,714100004,look at,notebook,"[404, 320, 125, 73]"
5427,714100004,look at,cactus,"[21, 6, 85, 87]"
5428,714100005,look at,steelyard,"[354, 253, 96, 174]"
5429,714100005,look at,closet door,"[534, 167, 96, 161]"
5430,714100006,look at,cactus,"[546, 34, 30, 62]"
5431,714100006,look at,notebook,"[704, 407, 185, 133]"
5432,714100007,look at,book,"[584, 40, 43, 146]"
5433,714100007,look at,closet door,"[490, 0, 122, 378]"
5434,714100008,look at,greenery,"[590, 221, 77, 199]"
5435,714100008,look at,snacks,"[318, 372, 67, 56]"
5436,714100008,look at,refrigerator,"[826, 379, 121, 133]"
5437,716260001,trigger,option,"[155, 51, 112, 51]"
5438,716260001,trigger,option,"[268, 68, 105, 48]"
5439,716260001,trigger,option,"[373, 83, 98, 46]"
5440,716260001,trigger,option,"[471, 98, 91, 43]"
5441,716260001,trigger,option,"[562, 111, 86, 42]"
5442,716260001,trigger,option,"[371, 302, 224, 55]"
5444,716260002,trigger,drawer,"[72, 185, 429, 105]"
5445,716260002,trigger,drawer,"[535, 203, 150, 70]"
5446,716260002,trigger,option,"[494, 10, 150, 170]"
5448,716260003,trigger,drawer,"[223, 290, 209, 116]"
5449,716260003,trigger,drawer,"[474, 330, 484, 183]"
5450,716260003,trigger,option,"[441, 217, 177, 89]"
5452,716260004,trigger,option,"[282, 354, 194, 99]"
5453,716260004,trigger,option,"[262, 481, 214, 59]"
5455,716260005,trigger,option,"[617, 525, 23, 15]"
5456,716260005,grip,book,"[48, 217, 611, 321]"
5458,716260006,shoot,GunMan,"[319, 146, 30, 67]"
5459,716260006,shoot,GunMan,"[394, 160, 28, 69]"
5460,716260006,shoot,GunMan,"[207, 293, 37, 109]"
5463,716260006,trigger,pistol,"[551, 308, 99, 232]"
5464,716260007,trigger,pistol,"[196, 272, 208, 268]"
5465,716260007,trigger,pistol,"[612, 384, 83, 156]"
5467,716260008,trigger,pistol,"[300, 333, 91, 207]"
5468,716260008,trigger,pistol,"[457, 343, 85, 197]"
5469,716260008,shoot,knifeMan,"[324, 263, 50, 60]"
5471,716260009,shoot,knifeMan,"[420, 271, 186, 269]"
5472,716260009,trigger,pistol,"[493, 336, 83, 204]"
5480,716260012,trigger,ElectricGun,"[417, 340, 213, 200]"
5481,716260012,shoot,GunMan,"[404, 254, 32, 71]"
5483,716260013,trigger,thomson,"[518, 376, 217, 164]"
5485,716260013,shoot,GunMan,"[126, 143, 40, 59]"
5487,716260014,trigger,thomson,"[193, 306, 265, 234]"
5488,716260014,trigger,thomson,"[454, 344, 215, 196]"
5492,716260016,trigger,thomson,"[0, 180, 436, 360]"
5494,716260016,shoot,UAV,"[387, 54, 37, 34]"
5495,716260016,shoot,UAV,"[455, 87, 51, 42]"
5496,716260016,shoot,Boomer,"[575, 82, 23, 22]"
5497,716260017,trigger,MachineGun,"[324, 310, 173, 230]"
5500,716260018,trigger,MachineGun,"[349, 383, 216, 157]"
5501,716260019,shoot,GunMan,"[502, 288, 31, 45]"
5502,716260019,shoot,Boomer,"[707, 303, 25, 46]"
5504,716260019,shoot,boom,"[826, 301, 25, 17]"
5505,716260019,trigger,MachineGun,"[0, 373, 642, 167]"
5506,716260020,trigger,MachineGun,"[81, 383, 427, 157]"
5508,716260020,shoot,MissleUAV,"[567, 259, 39, 22]"
5509,716260020,shoot,MissleUAV,"[718, 267, 38, 25]"
5511,716260021,trigger,BoomGun,"[0, 243, 412, 295]"
5513,716260021,trigger,BoomGun,"[673, 273, 287, 267]"
5514,720300001,touch (reachable),button,"[372, 249, 37, 35]"
5515,720300001,touch (reachable),button,"[419, 250, 35, 34]"
5516,720300001,touch (reachable),button,"[465, 251, 38, 34]"
5517,720300001,touch (reachable),button,"[514, 251, 40, 34]"
5518,720300001,touch (reachable),button,"[371, 300, 36, 33]"
5519,720300001,touch (reachable),button,"[417, 301, 36, 39]"
5520,720300001,touch (reachable),button,"[464, 303, 38, 35]"
5521,720300001,touch (reachable),button,"[513, 304, 40, 35]"
5522,720300002,touch (reachable),button,"[358, 260, 123, 28]"
5523,720300002,touch (reachable),button,"[358, 291, 106, 25]"
5524,720300002,touch (reachable),button,"[357, 320, 107, 27]"
5525,720300002,touch (reachable),button,"[448, 361, 29, 27]"
5526,720300003,trigger,ball,"[383, 151, 152, 139]"
5527,720300004,trigger,Knob mechanism,"[252, 349, 154, 137]"
5528,720300004,trigger,Knob mechanism,"[397, 158, 180, 169]"
5529,720300005,trigger,Knob mechanism,"[0, 245, 726, 293]"
5530,720300005,trigger,Knob mechanism,"[688, 114, 112, 62]"
5532,720300007,trigger,Knob mechanism,"[699, 215, 158, 64]"
5533,720300008,trigger,ball,"[416, 129, 153, 141]"
5534,720300009,trigger,Knob mechanism,"[312, 167, 59, 85]"
5535,720300009,trigger,Knob mechanism,"[521, 331, 63, 61]"
5536,720300010,trigger,Knob mechanism,"[266, 101, 128, 78]"
5538,720300011,trigger,Knob mechanism,"[486, 217, 161, 49]"
5539,720300012,trigger,ball,"[415, 108, 123, 116]"
5540,720300013,trigger,Knob mechanism,"[219, 128, 59, 73]"
5542,720300013,trigger,Knob mechanism,"[407, 285, 56, 46]"
5543,720300013,trigger,Knob mechanism,"[391, 462, 70, 54]"
5544,720300014,trigger,Knob mechanism,"[438, 193, 383, 180]"
5545,720300015,trigger,Knob mechanism,"[252, 0, 100, 95]"
5546,720300015,trigger,Knob mechanism,"[488, 102, 135, 130]"
5547,720300015,trigger,Knob mechanism,"[345, 417, 104, 90]"
5548,720300016,trigger,Knob mechanism,"[500, 60, 75, 112]"
5549,720300017,trigger,ball,"[451, 132, 129, 121]"
5552,726910002,trigger,handle,"[451, 524, 26, 16]"
5554,726910003,trigger,handle,"[420, 298, 50, 116]"
5555,726910004,trigger,handle,"[275, 398, 73, 142]"
5556,726910004,trigger,handle,"[498, 314, 73, 31]"
5558,726910005,trigger,chip,"[350, 329, 41, 29]"
5559,726910005,trigger,chip,"[544, 238, 45, 26]"
5562,726910006,touch (unreachable),SpecialArea,"[0, 270, 147, 117]"
5564,726910007,trigger,ring,"[402, 334, 58, 50]"
5572,726910008,trigger,chip,"[356, 307, 57, 53]"
5573,726910009,touch (unreachable),SpecialArea,"[404, 271, 123, 55]"
5574,726910010,trigger,handle,"[540, 351, 39, 41]"
5577,726910010,trigger,chip,"[475, 384, 49, 53]"
5578,726910010,trigger,handle,"[227, 395, 79, 145]"
5582,726910011,trigger,ring,"[203, 308, 26, 63]"
5584,726910011,trigger,chip,"[719, 451, 38, 43]"
5585,731790001,trigger,start button,"[455, 132, 125, 53]"
5586,731790001,trigger,quit button,"[448, 246, 116, 47]"
5587,731790002,trigger,scene button,"[430, 321, 120, 49]"
5588,731790002,trigger,scene button,"[424, 376, 125, 53]"
5589,731790002,trigger,back button,"[528, 468, 107, 56]"
5590,731790003,touch (reachable),start button,"[360, 364, 74, 115]"
5591,731790003,touch (reachable),button,"[498, 385, 55, 124]"
5592,731790004,touch (reachable),back button,"[363, 366, 61, 147]"
5593,731790004,touch (reachable),button,"[510, 347, 71, 132]"
5594,731790005,touch (reachable),fly,"[385, 306, 45, 38]"
5595,731790005,touch (reachable),fly,"[553, 299, 41, 24]"
5597,731790005,touch (reachable),fly,"[485, 353, 94, 42]"
5598,731790005,touch (reachable),fly,"[642, 324, 53, 50]"
5599,731790005,touch (reachable),fly,"[598, 371, 51, 33]"
5600,731790005,touch (reachable),fly,"[583, 418, 49, 34]"
5601,731790006,touch (reachable),fly,"[317, 244, 38, 15]"
5602,731790006,touch (reachable),fly,"[329, 330, 50, 31]"
5603,731790006,touch (reachable),fly,"[270, 350, 67, 30]"
5604,731790006,touch (reachable),fly,"[312, 381, 51, 35]"
5605,731790006,touch (reachable),fly,"[570, 422, 101, 49]"
5606,731790006,touch (reachable),fly,"[608, 476, 58, 51]"
5607,731790006,touch (reachable),fly,"[656, 320, 32, 21]"
5608,731790006,touch (reachable),fly,"[655, 350, 40, 29]"
5609,731790007,touch (reachable),start button,"[421, 282, 74, 118]"
5610,731790008,touch (reachable),menu,"[319, 341, 60, 132]"
5611,731790008,touch (reachable),exit button,"[465, 325, 60, 119]"
5612,731790009,grip,snow gun,"[399, 197, 129, 116]"
5613,731790009,trigger,snow gun,"[398, 197, 130, 116]"
5614,731790009,shoot,snow gun,"[398, 196, 130, 117]"
5615,731790010,shoot,fly,"[281, 492, 46, 48]"
5616,731790010,shoot,fly,"[354, 444, 14, 14]"
5617,731790010,trigger,fly,"[281, 492, 46, 48]"
5618,731790010,trigger,fly,"[354, 445, 14, 13]"
5619,758210001,trigger,button,"[405, 270, 131, 21]"
5620,758210001,grip,apple,"[536, 485, 25, 27]"
5621,758210002,grip,apple,"[376, 453, 47, 55]"
5622,758210002,grip,apple,"[476, 72, 30, 33]"
5623,758210003,grip,can,"[654, 366, 23, 29]"
5624,758210003,grip,can,"[651, 418, 42, 33]"
5625,758210003,grip,apple,"[790, 472, 48, 38]"
5626,758210004,grip,apple,"[409, 380, 78, 79]"
5627,758210005,grip,book,"[209, 270, 294, 270]"
5628,758210006,grip,drawer,"[210, 217, 522, 221]"
5629,758210006,grip,drawer,"[264, 338, 402, 200]"
5630,758210007,grip,drawer,"[12, 0, 815, 201]"
5631,758210007,grip,drawer,"[169, 241, 517, 113]"
5632,758210007,grip,drawer,"[220, 384, 409, 116]"
5633,758210008,grip,apple,"[680, 454, 44, 41]"
5634,758210008,grip,bottle,"[399, 411, 117, 56]"
5635,758210008,grip,can,"[398, 456, 74, 82]"
5636,758210008,grip,can,"[471, 442, 70, 98]"
5637,758210009,grip,can,"[98, 241, 77, 42]"
5638,758210009,grip,apple,"[238, 284, 45, 35]"
5639,758210009,grip,can,"[535, 321, 50, 56]"
5640,758210009,grip,bottle,"[772, 463, 140, 58]"
5641,758210009,grip,bottle,"[651, 447, 103, 93]"
5642,758210009,grip,bottle,"[278, 417, 108, 123]"
5643,758210010,grip,camera,"[350, 313, 191, 205]"
5644,758210010,grip,apple,"[22, 317, 50, 31]"
5645,758210010,grip,apple,"[298, 306, 32, 30]"
5646,758210011,grip,apple,"[427, 352, 34, 34]"
5647,758210011,grip,apple,"[137, 50, 42, 36]"
5648,758210011,grip,apple,"[291, 126, 25, 25]"
5649,758210011,grip,apple,"[320, 76, 23, 24]"
5650,758210011,grip,apple,"[327, 162, 26, 25]"
5651,758210011,grip,apple,"[416, 157, 24, 25]"
5652,758210012,grip,photo,"[315, 463, 72, 16]"
5653,758210013,grip,photo,"[474, 341, 129, 67]"
5654,758210014,grip,photo,"[412, 133, 219, 217]"
5656,790750001,touch (reachable),stool,"[419, 194, 183, 287]"
5657,790750001,touch (reachable),stool,"[337, 119, 72, 104]"
5658,790750001,touch (reachable),stool,"[814, 145, 146, 204]"
5659,790750001,touch (reachable),stool,"[602, 134, 53, 66]"
5660,790750002,touch (reachable),button,"[382, 361, 45, 39]"
5661,790750003,trigger,button,"[489, 165, 194, 46]"
5662,790750003,trigger,button,"[491, 213, 191, 44]"
5664,790750003,trigger,button,"[491, 300, 192, 51]"
5675,790750003,trigger,target,"[215, 244, 23, 17]"
5676,790750003,shoot,target,"[215, 244, 23, 17]"
5677,790750003,shoot,target,"[215, 244, 23, 17]"
5681,790750004,shoot,target,"[102, 219, 27, 60]"
5682,790750004,trigger,target,"[384, 248, 29, 41]"
5683,790750004,shoot,target,"[384, 248, 29, 41]"
5686,790750004,trigger,target,"[712, 269, 26, 29]"
5687,790750004,shoot,target,"[711, 266, 27, 32]"
5688,790750004,trigger,target,"[930, 229, 30, 68]"
5689,790750004,shoot,target,"[930, 229, 30, 68]"
5690,790750005,trigger,arrow,"[475, 276, 82, 64]"
5691,790750005,trigger,arrow,"[612, 281, 40, 74]"
5692,790750006,trigger,button,"[627, 198, 156, 40]"
5693,790750006,trigger,button,"[627, 241, 158, 41]"
5694,790750006,trigger,button,"[635, 288, 149, 37]"
5695,812460001,look at,start button,"[295, 225, 134, 95]"
5696,812460001,look at,start button,"[497, 253, 125, 93]"
5697,812460001,touch (reachable),button,"[402, 371, 53, 36]"
5698,812460002,touch (reachable),button,"[421, 480, 42, 31]"
5699,812460002,trigger,button,"[425, 399, 101, 30]"
5700,812460002,trigger,button,"[453, 264, 19, 18]"
5701,812460002,trigger,button,"[602, 273, 18, 18]"
5702,812460002,trigger,button,"[451, 289, 19, 20]"
5703,812460002,trigger,button,"[603, 299, 18, 20]"
5704,812460002,trigger,button,"[448, 316, 19, 20]"
5705,812460002,trigger,button,"[602, 327, 20, 20]"
5706,812460002,trigger,button,"[445, 344, 19, 21]"
5707,812460002,trigger,button,"[602, 356, 20, 21]"
5708,812460002,trigger,button,"[442, 374, 20, 21]"
5709,812460002,trigger,button,"[603, 387, 20, 22]"
5710,812460003,look at,doll,"[432, 328, 56, 61]"
5711,812460003,look at,teleportation point,"[316, 130, 37, 15]"
5712,812460004,look at,poster,"[130, 23, 472, 487]"
5713,812460005,look at,poster,"[389, 117, 98, 102]"
5714,812460005,look at,poster,"[410, 208, 107, 201]"
5715,812460006,look at,poster,"[251, 0, 501, 540]"
5717,812460007,look at,door,"[547, 184, 35, 94]"
5718,812460008,look at,teleportation point,"[204, 227, 48, 18]"
5720,812460008,look at,poster,"[639, 132, 33, 60]"
5721,812460009,look at,poster,"[149, 200, 607, 326]"
5722,812460009,look at,poster,"[722, 174, 238, 366]"
5723,812460010,look at,poster,"[30, 272, 113, 268]"
5724,812460010,look at,poster,"[143, 248, 132, 256]"
5725,812460010,look at,poster,"[317, 118, 238, 404]"
5726,815280001,trigger,button,"[380, 176, 164, 41]"
5727,815280001,trigger,button,"[378, 217, 165, 39]"
5728,815280001,trigger,button,"[376, 256, 80, 26]"
5729,815280001,trigger,button,"[462, 259, 79, 26]"
5730,815280001,trigger,button,"[254, 318, 91, 22]"
5731,815280001,trigger,button,"[600, 331, 53, 20]"
5732,815280002,grip,dice,"[222, 225, 95, 71]"
5733,815280002,grip,dice,"[432, 201, 72, 74]"
5734,815280002,grip,dice,"[468, 135, 61, 60]"
5735,815280002,collide,dice,"[222, 224, 95, 72]"
5736,815280002,collide,dice,"[432, 200, 72, 75]"
5737,815280002,collide,dice,"[467, 134, 62, 62]"
5738,815280003,grip,Candle lamps,"[339, 37, 210, 411]"
5739,815280003,collide,Candle lamps,"[339, 36, 210, 412]"
5740,815280004,grip,Skull,"[357, 116, 179, 198]"
5741,815280004,collide,Skull,"[357, 116, 179, 198]"
5742,815280005,grip,Candle lamps,"[437, 185, 107, 148]"
5743,815280005,collide,Candle lamps,"[437, 185, 107, 149]"
5744,815280006,grip,plate,"[275, 126, 342, 264]"
5745,815280006,collide,plate,"[275, 126, 343, 265]"
5746,815280007,grip,Ship model,"[409, 205, 102, 89]"
5747,815280007,collide,Ship model,"[409, 205, 102, 89]"
5748,815280008,grip,cup,"[311, 106, 211, 237]"
5749,815280008,collide,cup,"[311, 106, 211, 237]"
5750,815280009,grip,dice,"[378, 279, 36, 37]"
5751,815280009,collide,dice,"[378, 279, 37, 37]"
5752,815280009,grip,dice,"[458, 224, 31, 31]"
5753,815280009,collide,dice,"[458, 224, 31, 31]"
5754,815280009,grip,dice,"[512, 306, 40, 41]"
5755,815280009,collide,dice,"[512, 306, 40, 41]"
5756,815280010,grip,Gem-encrusted cup,"[301, 83, 156, 198]"
5757,815280010,collide,Gem-encrusted cup,"[301, 83, 156, 198]"
